Time (s),W,X,Y,Z
8.119571686,-0.9033161,-0.01399363,-0.02358518,-0.424141
8.139302731,-0.9033183,-0.0140295,-0.02409222,-0.4241065
8.159034252,-0.903272,-0.01420383,-0.02472077,-0.4241632
8.178766251,-0.9033145,-0.01396651,-0.02475797,-0.4240784
8.198497295,-0.9033137,-0.01337451,-0.02470056,-0.4241028
8.218229294,-0.9033691,-0.0129099,-0.02481031,-0.4239925
8.240427971,-0.9033933,-0.0129744,-0.02541087,-0.4239035
8.260159016,-0.9035036,-0.0131557,-0.02572683,-0.4236439
8.279890537,-0.9036037,-0.01314603,-0.02586986,-0.4234219
8.299622536,-0.9037927,-0.01299471,-0.02581685,-0.4230261
8.319354534,-0.9039053,-0.01266782,-0.02577412,-0.4227981
8.339085579,-0.9038701,-0.01228935,-0.0260181,-0.4228696
8.358817577,-0.9038168,-0.0119881,-0.0261571,-0.4229835
8.378549099,-0.9039016,-0.01198382,-0.02621849,-0.4227983
8.398281098,-0.9040474,-0.01216959,-0.02646655,-0.4224659
8.420478821,-0.9043176,-0.01232491,-0.02671709,-0.4218668
8.440210819,-0.9044154,-0.01238658,-0.02691006,-0.4216431
8.459942341,-0.9045199,-0.01241704,-0.02706458,-0.421408
8.479673386,-0.9047416,-0.0118292,-0.02668013,-0.4209732
8.499405384,-0.9048877,-0.01101068,-0.02619414,-0.4207118
8.519137383,-0.9049794,-0.01045543,-0.02587344,-0.4205487
8.538868427,-0.9050206,-0.0102929,-0.0256824,-0.4204759
8.558600426,-0.90496,-0.01042358,-0.02577685,-0.4205973
8.578331947,-0.9049405,-0.01058793,-0.0258646,-0.4206295
8.600529671,-0.9049458,-0.01033963,-0.02570322,-0.4206344
8.620261669,-0.9049875,-0.01011049,-0.02550324,-0.4205626
8.639993668,-0.9049169,-0.01015027,-0.02527858,-0.4207267
8.659725189,-0.9047711,-0.01035118,-0.02500782,-0.4210514
8.679456711,-0.9046243,-0.01059944,-0.02493132,-0.4213654
8.699188233,-0.9046032,-0.01084068,-0.02485036,-0.4214091
8.718920231,-0.904628,-0.01112367,-0.02474165,-0.4213548
8.738651753,-0.9045724,-0.01137045,-0.02479644,-0.4214644
8.758383274,-0.9044343,-0.01149736,-0.02498894,-0.4217461
8.778117657,-0.9043812,-0.01165017,-0.02510561,-0.4218489
8.800312519,-0.904501,-0.01171285,-0.02488974,-0.4216029
8.820044518,-0.9045978,-0.01160222,-0.02489724,-0.4213978
8.839776516,-0.9046603,-0.01153591,-0.0250714,-0.4212549
8.859508038,-0.9047254,-0.01157818,-0.02517004,-0.4211079
8.879239559,-0.9047921,-0.01160401,-0.02508816,-0.4209692
8.898971081,-0.9047956,-0.01163565,-0.02509447,-0.4209603
8.918703079,-0.9047942,-0.01176831,-0.02522567,-0.4209516
8.938435078,-0.9047995,-0.01183529,-0.02528947,-0.4209345
8.958166122,-0.9048163,-0.01187505,-0.02540056,-0.4208908
8.980364323,-0.9049105,-0.01159366,-0.02521744,-0.4207071
9.000096321,-0.9050217,-0.01133407,-0.02498563,-0.4204885
9.019827366,-0.905069,-0.01123163,-0.02495301,-0.4203915
9.039559364,-0.9050074,-0.01120247,-0.02520038,-0.4205101
9.059290886,-0.9049303,-0.01129534,-0.02553001,-0.4206535
9.079022408,-0.9048097,-0.01146289,-0.02580659,-0.4208916
9.098753929,-0.9048223,-0.01144589,-0.02579271,-0.4208658
9.118485928,-0.9049448,-0.01135484,-0.02579338,-0.4206045
9.138217926,-0.9050397,-0.01144585,-0.02613558,-0.4203768
9.160415649,-0.9050729,-0.01147713,-0.02637124,-0.4202898
9.180147171,-0.905048,-0.01138802,-0.0263902,-0.4203449
9.199879170,-0.9050592,-0.01130712,-0.02658458,-0.4203106
9.219610214,-0.9050626,-0.01119831,-0.02689565,-0.4202865
9.239342213,-0.9051331,-0.01101949,-0.02696607,-0.4201346
9.259074211,-0.9051843,-0.01095287,-0.02702428,-0.4200222
9.278805733,-0.9052417,-0.01112242,-0.0270174,-0.4198948
9.298536778,-0.9052907,-0.01130253,-0.0269234,-0.4197905
9.318268776,-0.9052889,-0.01130739,-0.02685826,-0.419798
9.340467453,-0.905332,-0.01121031,-0.0268296,-0.4197097
9.360198498,-0.9054125,-0.01093251,-0.02673638,-0.4195491
9.379930019,-0.9055395,-0.01066523,-0.0268648,-0.4192737
9.399662018,-0.9056355,-0.01036771,-0.02691928,-0.4190702
9.419393063,-0.9057238,-0.01019893,-0.02679442,-0.4188915
9.439125061,-0.905758,-0.0102267,-0.02672546,-0.4188214
9.458857060,-0.9057558,-0.01025507,-0.02676963,-0.4188225
9.478588581,-0.9056806,-0.01022269,-0.02682168,-0.4189825
9.498319626,-0.9056306,-0.01036037,-0.02680424,-0.4190884
9.520518303,-0.9055896,-0.01056284,-0.02675574,-0.4191749
9.540250301,-0.9055132,-0.0106983,-0.02685698,-0.4193302
9.559981346,-0.9055066,-0.01053179,-0.02675817,-0.419355
9.579713345,-0.9055288,-0.01023652,-0.02655396,-0.4193275
9.599444866,-0.9055765,-0.0102015,-0.02648996,-0.4192292
9.619176865,-0.9056219,-0.01036748,-0.02645904,-0.4191291
9.638907910,-0.9056504,-0.01054717,-0.02655796,-0.4190568
9.658639908,-0.9056482,-0.01045684,-0.02658873,-0.4190617
9.678371430,-0.905657,-0.01043396,-0.02670341,-0.4190362
9.698103428,-0.9057159,-0.01047746,-0.02673608,-0.4189054
9.720301151,-0.9057519,-0.01038457,-0.02668629,-0.4188334
9.740033150,-0.9057763,-0.01033178,-0.02653641,-0.4187913
9.759764195,-0.9057741,-0.01045437,-0.02650729,-0.4187946
9.779496193,-0.9057903,-0.01045658,-0.02630606,-0.4187724
9.799227715,-0.9057327,-0.01051883,-0.02638995,-0.4188901
9.818959713,-0.9057618,-0.01061746,-0.02625134,-0.4188336
9.838690758,-0.9057964,-0.01071089,-0.0260819,-0.4187666
9.858422756,-0.9058259,-0.01067197,-0.02609114,-0.4187034
9.878154278,-0.9058424,-0.01057754,-0.02625299,-0.4186601
9.900352478,-0.9058626,-0.0105668,-0.02652967,-0.4185993
9.920084000,-0.9059905,-0.01003851,-0.02618383,-0.4183569
9.939815998,-0.9061478,-0.008884977,-0.02543275,-0.4180885
9.959547043,-0.9062248,-0.007897486,-0.02510807,-0.417961
9.979279041,-0.9062274,-0.007164884,-0.02497192,-0.4179769
9.999010563,-0.9062073,-0.006890747,-0.0251979,-0.4180115
10.018742561,-0.9060949,-0.006845782,-0.02571979,-0.4182242
10.038473606,-0.9060423,-0.006671016,-0.02613459,-0.4183153
10.058208942,-0.9060411,-0.006509445,-0.02643948,-0.4183009
10.080403805,-0.9061885,-0.00622514,-0.02642076,-0.4179873
10.100135326,-0.9062446,-0.006092864,-0.02645746,-0.4178653
10.119866848,-0.9062954,-0.006160406,-0.02664886,-0.4177417
10.139598846,-0.9062832,-0.006230144,-0.02689939,-0.4177511
10.159330845,-0.9062945,-0.006301809,-0.027121,-0.4177114
10.179061890,-0.9062978,-0.006095051,-0.0271152,-0.4177075
10.198793411,-0.9062991,-0.005921254,-0.0271545,-0.4177047
10.218525410,-0.906343,-0.005786185,-0.0269423,-0.4176253
10.238257408,-0.9063664,-0.005908573,-0.02692425,-0.4175736
10.260455132,-0.9063218,-0.006023807,-0.02692099,-0.4176692
10.280186653,-0.9063048,-0.006262213,-0.02698529,-0.4176983
10.299918175,-0.906328,-0.006115964,-0.02666918,-0.4176705
10.319649696,-0.9064566,-0.006094879,-0.02661972,-0.4173948
10.339381695,-0.9065727,-0.006139221,-0.0267031,-0.4171365
10.359113693,-0.9066765,-0.006311538,-0.02688554,-0.4168967
10.378844738,-0.9067422,-0.006361676,-0.02701564,-0.4167446
10.398576260,-0.9068596,-0.006369691,-0.0270892,-0.4164838
10.418308258,-0.9069914,-0.00630033,-0.02714725,-0.4161942
10.440505982,-0.9069851,-0.006229891,-0.02734935,-0.4161957
10.460237980,-0.9069343,-0.006118415,-0.02736678,-0.416307
10.479969978,-0.9068214,-0.00608915,-0.02738796,-0.4165521
10.499701023,-0.9068262,-0.006099651,-0.02742179,-0.416539
10.519432545,-0.9068556,-0.006067797,-0.02745351,-0.4164734
10.539164543,-0.9067913,-0.006176583,-0.02758,-0.4166033
10.558896542,-0.9065962,-0.005963511,-0.02741321,-0.4170417
10.578627586,-0.9063831,-0.005751955,-0.02719479,-0.4175221
10.598359585,-0.9062895,-0.005783184,-0.02688066,-0.4177453
10.618091107,-0.9062026,-0.006294238,-0.02682124,-0.4179299
10.640288830,-0.906044,-0.006920416,-0.02663315,-0.4182762
10.660020828,-0.9059416,-0.007266238,-0.02623211,-0.418517
10.679752827,-0.9059807,-0.007618593,-0.025747,-0.4184563
10.699484348,-0.9059859,-0.008466058,-0.02550976,-0.4184436
10.719215870,-0.9059849,-0.009498613,-0.02531579,-0.4184352
10.738947392,-0.9059651,-0.009858424,-0.02496553,-0.4184906
10.758679390,-0.9059227,-0.009979783,-0.02479811,-0.4185897
10.778410912,-0.9059132,-0.0100688,-0.02468384,-0.4186147
10.798142433,-0.9058585,-0.01006729,-0.02445681,-0.4187466
10.820340634,-0.9057178,-0.00998678,-0.02426829,-0.4190636
10.840071678,-0.9056424,-0.01007697,-0.02432097,-0.4192211
10.859803677,-0.9056496,-0.01001581,-0.02438793,-0.4192033
10.879535675,-0.9056348,-0.01004775,-0.024629,-0.4192204
10.899267197,-0.905687,-0.009926778,-0.02456114,-0.4191144
10.918998718,-0.9057152,-0.009966816,-0.02469351,-0.4190448
10.938730240,-0.9057549,-0.01019378,-0.02514212,-0.4189272
10.958462238,-0.9056942,-0.01037731,-0.02563253,-0.4190236
10.978193760,-0.9056489,-0.01059205,-0.02608937,-0.4190879
11.000391960,-0.9057329,-0.01065227,-0.02608294,-0.4189055
11.020123482,-0.9058582,-0.01069276,-0.02600542,-0.4186382
11.039855003,-0.9059289,-0.01039433,-0.02570032,-0.4185114
11.059586525,-0.9058775,-0.0100146,-0.025399,-0.4186506
11.079318523,-0.905835,-0.009706202,-0.02503433,-0.4187717
11.099050045,-0.9058117,-0.009749392,-0.02491464,-0.4188285
11.118781567,-0.9058546,-0.009786121,-0.02452543,-0.4187573
11.138513088,-0.9058046,-0.009678144,-0.02409343,-0.4188932
11.158245087,-0.905759,-0.009699901,-0.02377289,-0.4190096
11.180442810,-0.9057809,-0.009944801,-0.02331669,-0.4189823
11.200174809,-0.9057586,-0.01023061,-0.02289463,-0.4190468
11.219906330,-0.905808,-0.01068124,-0.02228173,-0.4189618
11.239638329,-0.9058514,-0.01116857,-0.02150761,-0.4188958
11.259369373,-0.9058399,-0.01168894,-0.02093251,-0.4189357
11.279101372,-0.905917,-0.01215286,-0.02038286,-0.4187825
11.298832893,-0.9060799,-0.01278356,-0.0201069,-0.4184248
11.318564415,-0.9061345,-0.01370573,-0.02041241,-0.4182625
11.338295937,-0.9062824,-0.01518118,-0.02122001,-0.4178505
11.360494614,-0.906688,-0.01788632,-0.02350113,-0.4167403
11.380225659,-0.9072931,-0.0213646,-0.02701878,-0.4150427
11.399957657,-0.9074844,-0.02671808,-0.0323432,-0.4139323
11.419689179,-0.9072703,-0.03253517,-0.03836146,-0.4134708
11.439421177,-0.9068189,-0.03636218,-0.04434199,-0.413544
11.459152222,-0.9073011,-0.03920013,-0.05132206,-0.4114143
11.478884220,-0.90873,-0.0393109,-0.05688434,-0.4075001
11.498616219,-0.9099905,-0.03492821,-0.06303473,-0.4041678
11.518347263,-0.9104171,-0.03055146,-0.07209286,-0.4020417
11.538078785,-0.9115791,-0.02668154,-0.07765408,-0.398634
11.560277462,-0.9118992,-0.02573175,-0.08065911,-0.3973658
11.580008507,-0.910816,-0.02193537,-0.08502967,-0.3991627
11.599740505,-0.911171,-0.008195283,-0.0845007,-0.3989831
11.619472504,-0.9116792,0.009827933,-0.08362232,-0.3979689
11.639204025,-0.9121422,0.02272266,-0.08625674,-0.395813
11.658935070,-0.9123539,0.02934093,-0.09105079,-0.3938107
11.678667069,-0.9118319,0.03342845,-0.09702607,-0.3932667
11.698399067,-0.9112139,0.03792065,-0.1023653,-0.3929379
11.718130589,-0.9105967,0.04246604,-0.1046966,-0.3932894
11.740328312,-0.9100682,0.04460583,-0.1033886,-0.3946198
11.760060311,-0.9102056,0.0446822,-0.0977827,-0.3957212
11.779791355,-0.9106322,0.0451243,-0.08944262,-0.3966618
11.799523354,-0.9110289,0.04599308,-0.0807732,-0.3975103
11.819255352,-0.9110933,0.04394189,-0.07194861,-0.3992859
11.838986874,-0.9109839,0.04422412,-0.06381731,-0.4008836
11.858717919,-0.9112347,0.04322729,-0.05444222,-0.4018039
11.878449917,-0.9115555,0.04286624,-0.04473139,-0.4023131
11.898181915,-0.9117172,0.04268845,-0.03507674,-0.4029229
11.920379639,-0.9120221,0.04199388,-0.02319272,-0.4031649
11.940111637,-0.9121546,0.04047221,-0.01173169,-0.403517
11.959843159,-0.9115978,0.03712621,-0.0007556838,-0.4052632
11.979575157,-0.9105191,0.03230632,0.01008446,-0.4079673
11.999306202,-0.9089991,0.02672798,0.02222861,-0.4112663
12.019038200,-0.907027,0.02018276,0.03592538,-0.4150082
12.038769722,-0.9045486,0.01108488,0.04956942,-0.4193321
12.058501244,-0.9020728,-0.003157897,0.06043473,-0.4233555
12.078232765,-0.8996027,-0.01509627,0.07093509,-0.4267118
12.100431442,-0.8977994,-0.02899183,0.08216629,-0.4277757
12.120162487,-0.8973016,-0.03942651,0.09088933,-0.4262186
12.139894486,-0.8966262,-0.04643714,0.09915345,-0.4250896
12.159626007,-0.8942236,-0.05001368,0.106848,-0.4278714
12.179358006,-0.8916945,-0.05283618,0.1119366,-0.4314941
12.199089050,-0.890058,-0.05635971,0.1146632,-0.4337055
12.218821049,-0.8893155,-0.06013003,0.1163108,-0.4342833
12.238552570,-0.888653,-0.06333003,0.1178426,-0.4347712
12.258284569,-0.8875967,-0.06377073,0.1191437,-0.4365067
12.280482292,-0.8862302,-0.06239073,0.117107,-0.4400193
12.300214291,-0.8850872,-0.06023287,0.1123402,-0.4438469
12.319945335,-0.8857206,-0.05978262,0.1042972,-0.4446065
12.339677334,-0.8870747,-0.06094434,0.09465417,-0.4439059
12.359408856,-0.8886084,-0.06122248,0.08523231,-0.4427077
12.379140854,-0.8897946,-0.0566238,0.07626099,-0.4425733
12.398871899,-0.8906067,-0.05029434,0.06557766,-0.4434156
12.418603897,-0.8916513,-0.04558996,0.0531945,-0.4434833
12.438335419,-0.8932163,-0.04195432,0.04142498,-0.4419461
12.458067417,-0.8945068,-0.03990261,0.02844771,-0.4405494
12.480265141,-0.8950413,-0.04017513,0.01017856,-0.4402398
12.499997139,-0.8954583,-0.03954442,-0.005353284,-0.4395336
12.519728184,-0.8960762,-0.03828786,-0.01823263,-0.4380374
12.539460182,-0.8961741,-0.03702128,-0.02928075,-0.4373462
12.559191704,-0.8961294,-0.03355839,-0.03899794,-0.4369585
12.578923702,-0.896077,-0.02888986,-0.04860533,-0.4364363
12.598654747,-0.8959612,-0.02570169,-0.05915667,-0.4355701
12.618386746,-0.8960934,-0.02293768,-0.068998,-0.4340016
12.638118744,-0.8961697,-0.01819924,-0.07733517,-0.432661
12.660316467,-0.8960732,-0.01027045,-0.08477958,-0.4317262
12.680047989,-0.896102,-0.002825516,-0.08863393,-0.4310047
12.699779987,-0.8958741,0.002207254,-0.09085745,-0.4310188
12.719511032,-0.8956442,0.00443581,-0.09034149,-0.4315875
12.739243031,-0.8956415,0.004380769,-0.08651064,-0.4323781
12.758974552,-0.8953279,0.002971532,-0.08095709,-0.4341116
12.778706551,-0.895421,0.001003004,-0.07335819,-0.4352775
12.798437596,-0.8959364,-0.001274765,-0.06322089,-0.4358065
12.818169594,-0.8963916,-0.00410675,-0.05200696,-0.4363351
12.840368271,-0.8968276,-0.006280025,-0.03783203,-0.4368719
12.860099316,-0.8969319,-0.007798212,-0.02442071,-0.4375885
12.879830837,-0.8971505,-0.009635511,-0.01036906,-0.4376623
12.899562836,-0.8972664,-0.01220862,0.003342988,-0.4374705
12.919294834,-0.8972051,-0.01559934,0.01640528,-0.4371937
12.939025879,-0.8968906,-0.01983204,0.02859941,-0.4370395
12.958757877,-0.8961712,-0.02471094,0.04019232,-0.4373544
12.978489399,-0.8952905,-0.02980806,0.05139614,-0.4376671
12.998220444,-0.8942188,-0.03511472,0.06147208,-0.4381651
13.020419121,-0.8929702,-0.04284728,0.07154141,-0.438495
13.040151119,-0.8926469,-0.05067849,0.07989852,-0.436872
13.059882164,-0.8927541,-0.05625725,0.08749942,-0.4345074
13.079613686,-0.8931795,-0.06087198,0.09360351,-0.4317302
13.099345684,-0.893887,-0.06358296,0.09779729,-0.4289367
13.119077683,-0.8944828,-0.06472023,0.09934869,-0.4271642
13.138808727,-0.8960094,-0.0676991,0.09756498,-0.4239016
13.158540726,-0.8983467,-0.0724861,0.09505753,-0.4187011
13.178272247,-0.8997315,-0.0762324,0.09440029,-0.4151967
13.200469971,-0.8995957,-0.07554645,0.09496583,-0.4154871
13.220201969,-0.8992716,-0.07135895,0.09370486,-0.4172117
13.239933968,-0.8992452,-0.06766988,0.08881015,-0.41895
13.259665012,-0.899657,-0.06673396,0.08374558,-0.419259
13.279397011,-0.9004505,-0.06641073,0.08118124,-0.4181097
13.299128532,-0.9028356,-0.06779964,0.07718689,-0.4134743
13.318860531,-0.9059265,-0.07112125,0.06875095,-0.4076028
13.338591576,-0.9068267,-0.07374924,0.05443561,-0.4072971
13.358323574,-0.9066765,-0.07274923,0.04146139,-0.4093336
13.378055096,-0.9077871,-0.06461988,0.03522843,-0.4088197
13.400253296,-0.9089973,-0.05507698,0.02760901,-0.4081127
13.419984818,-0.9092084,-0.05232888,0.01426813,-0.4086879
13.439716816,-0.9089429,-0.05062765,0.0002039137,-0.4097404
13.459448338,-0.9083883,-0.04545764,-0.01117095,-0.4114212
13.479179859,-0.9086022,-0.03676511,-0.01945604,-0.4115088
13.498911381,-0.9094189,-0.02778669,-0.02673194,-0.409998
13.518643379,-0.9095291,-0.02178341,-0.03635558,-0.4093756
13.538374424,-0.9088093,-0.01699647,-0.04730198,-0.4100818
13.558106423,-0.9079837,-0.009722142,-0.056445,-0.41099
13.580304623,-0.9066896,-0.0009057082,-0.06665323,-0.4124297
13.600036144,-0.9056224,0.004022583,-0.07390835,-0.413518
13.619767666,-0.9044455,0.006837458,-0.07799857,-0.4153015
13.639499664,-0.9037326,0.008729406,-0.07830011,-0.4167588
13.659231186,-0.9033232,0.01036379,-0.07528887,-0.4181614
13.678962708,-0.9030891,0.01131745,-0.06976104,-0.4195987
13.698694229,-0.9026093,0.01096242,-0.06265055,-0.421757
13.718426228,-0.9020681,0.008727759,-0.05388356,-0.4241711
13.738157273,-0.9016442,0.004605744,-0.04406431,-0.426266
13.760355950,-0.9010611,-0.001601003,-0.03397078,-0.4284391
13.780087471,-0.9006433,-0.007734037,-0.02646221,-0.4297781
13.799818993,-0.9001021,-0.01414832,-0.02078992,-0.4310585
13.819550514,-0.8994581,-0.02119844,-0.01719409,-0.4322706
13.839282513,-0.8992016,-0.02795823,-0.01404164,-0.4325337
13.859014511,-0.8991703,-0.03477725,-0.01003314,-0.4322157
13.878745556,-0.8995945,-0.04261974,-0.003850011,-0.4307275
13.898477078,-0.9002809,-0.05064336,0.004827622,-0.4284087
13.918209076,-0.9008628,-0.05788643,0.01504961,-0.4260242
13.940406800,-0.9012999,-0.06634645,0.02531242,-0.4233718
13.960138798,-0.9015694,-0.07404801,0.03261698,-0.4210148
13.979870319,-0.9014215,-0.07975393,0.03933705,-0.4197126
13.999601841,-0.9012486,-0.08341305,0.04615985,-0.4186764
14.019333363,-0.901261,-0.08474918,0.05384995,-0.4174616
14.039065361,-0.9009265,-0.08458854,0.06102434,-0.4172286
14.058797359,-0.9016521,-0.08487439,0.06581105,-0.4148693
14.078528404,-0.9030026,-0.08573313,0.0689837,-0.411224
14.098260403,-0.9046209,-0.08932968,0.06999342,-0.406706
14.120458126,-0.9056284,-0.09471115,0.06854308,-0.4034806
14.140189648,-0.9062623,-0.09715848,0.06457666,-0.4021274
14.159921646,-0.9066896,-0.09533507,0.05911613,-0.4024401
14.179653645,-0.9068066,-0.09072001,0.0509262,-0.4043586
14.199384689,-0.9076916,-0.08618595,0.04085547,-0.4045078
14.219116211,-0.908761,-0.08355594,0.02911835,-0.4036728
14.238848209,-0.9096323,-0.08288115,0.01653977,-0.4025592
14.258580208,-0.909918,-0.08266323,0.003392399,-0.4022839
14.278311253,-0.9097227,-0.07944708,-0.007899562,-0.403309
14.298043251,-0.9097382,-0.07148162,-0.01536252,-0.4045472
14.320240975,-0.9101027,-0.05906596,-0.02048416,-0.4055028
14.339972496,-0.9100828,-0.05056788,-0.02644007,-0.4063506
14.359704495,-0.9097865,-0.04578364,-0.03570617,-0.4068725
14.379436493,-0.9090899,-0.0423742,-0.04792232,-0.4075427
14.399167538,-0.9083558,-0.03782229,-0.05966565,-0.4080773
14.418899536,-0.907988,-0.03267702,-0.06883524,-0.4078965
14.438631058,-0.9074567,-0.02694418,-0.07614998,-0.4081975
14.458363056,-0.9070898,-0.02124086,-0.08183525,-0.4082496
14.478094101,-0.9061711,-0.01755819,-0.08863366,-0.4090442
14.500292778,-0.9053915,-0.01430664,-0.09623281,-0.4091803
14.520023823,-0.9050557,-0.01142871,-0.1010253,-0.4088583
14.539755345,-0.9047763,-0.009156195,-0.1025076,-0.4091647
14.559487343,-0.9049543,-0.007348364,-0.09946496,-0.4095585
14.579219341,-0.9052131,-0.005870553,-0.09338897,-0.4104399
14.598950386,-0.9054267,-0.005344601,-0.08535168,-0.4117239
14.618682385,-0.9058636,-0.006815088,-0.0758964,-0.4125919
14.638413906,-0.9063347,-0.01138471,-0.06664964,-0.4130536
14.658145905,-0.9065198,-0.01826745,-0.05783262,-0.4137286
14.680343628,-0.9064851,-0.02664954,-0.04710712,-0.4147086
14.700075627,-0.90656,-0.03302656,-0.03532194,-0.4152568
14.719806671,-0.9064087,-0.03816123,-0.02183333,-0.4160747
14.739538670,-0.9062344,-0.04260984,-0.007485407,-0.4165275
14.759270191,-0.905827,-0.04605803,0.006933705,-0.417056
14.779002190,-0.9050969,-0.05013123,0.01984849,-0.4177561
14.798733235,-0.9041436,-0.05486859,0.03206656,-0.4184654
14.818465233,-0.9029227,-0.06039025,0.04449514,-0.4192033
14.838196755,-0.90155,-0.06697361,0.05598128,-0.4197808
14.860394478,-0.9000918,-0.07359945,0.06828678,-0.4199793
14.880126476,-0.8987153,-0.07791081,0.07823218,-0.4204142
14.899858475,-0.8976247,-0.08224216,0.08560998,-0.4204817
14.919589520,-0.8970613,-0.08531829,0.09098771,-0.4199414
14.939321518,-0.8971749,-0.08657357,0.09386148,-0.4188079
14.959053040,-0.8985482,-0.08785089,0.09323368,-0.4157263
14.978785038,-0.8999118,-0.08970963,0.08992543,-0.4131007
14.998516083,-0.90132,-0.09186713,0.08706476,-0.4101586
15.018248081,-0.9028808,-0.09476139,0.0848089,-0.4065237
15.040445805,-0.9028132,-0.09569842,0.08466578,-0.4064843
15.060177803,-0.9027147,-0.09677058,0.08494756,-0.4063906
15.079909325,-0.9026914,-0.09637238,0.08626458,-0.4062595
15.099641323,-0.9028253,-0.09314545,0.08652099,-0.4066598
15.119372368,-0.9045348,-0.08942448,0.08133802,-0.4047615
15.139104366,-0.9068101,-0.08359039,0.07201851,-0.4026775
15.158835888,-0.9089833,-0.0788911,0.06292571,-0.4002419
15.178567886,-0.9108065,-0.07532356,0.05294006,-0.3982247
15.198298931,-0.9118816,-0.06853079,0.04048182,-0.3984523
15.218030930,-0.9118962,-0.05966808,0.02619373,-0.401032
15.240228653,-0.9121951,-0.0481444,0.01514801,-0.4024681
15.259960651,-0.9128159,-0.04262732,0.006555264,-0.4019139
15.279692173,-0.9129764,-0.04327187,-0.006227124,-0.4014853
15.299424172,-0.9131237,-0.04352677,-0.02038577,-0.4006526
15.319155216,-0.9133549,-0.04131011,-0.03408605,-0.3994274
15.338887215,-0.9135851,-0.03763447,-0.04534043,-0.398143
15.358618736,-0.9135977,-0.03275168,-0.05184283,-0.397752
15.378350258,-0.9131578,-0.02875485,-0.05645131,-0.398443
15.398081780,-0.9124154,-0.02467977,-0.06131301,-0.3996966
15.420280457,-0.9113767,-0.01872467,-0.06734464,-0.4014153
15.440011501,-0.9108444,-0.01304777,-0.0728292,-0.4018902
15.459743500,-0.910647,-0.006910968,-0.07802732,-0.4015143
15.479475021,-0.9107695,-0.0003657579,-0.08122155,-0.4006613
15.499206543,-0.9108293,0.004762035,-0.08290486,-0.4001524
15.518938065,-0.9103652,0.007127409,-0.08280894,-0.4011916
15.538670063,-0.909827,0.007168933,-0.07944676,-0.4030874
15.558401585,-0.9093781,0.005921768,-0.07302479,-0.405329
15.578133106,-0.9091672,0.002010959,-0.06398278,-0.4073633
15.600331307,-0.9090276,-0.005993227,-0.05177814,-0.4093648
15.620062828,-0.9088144,-0.01445136,-0.04029034,-0.4109161
15.639794350,-0.9085144,-0.02217918,-0.02754155,-0.4122849
15.659526348,-0.9081305,-0.02872254,-0.01306599,-0.4134379
15.679257870,-0.9076064,-0.03384763,0.003198158,-0.414394
15.698989391,-0.9068674,-0.03846589,0.01956647,-0.4151585
15.718720913,-0.9058324,-0.04301016,0.03490031,-0.4159658
15.738452912,-0.9046186,-0.04870863,0.04768555,-0.4167091
15.758183956,-0.9033533,-0.05480649,0.05767731,-0.417433
15.780382633,-0.9019604,-0.06139512,0.06589122,-0.4183111
15.800114155,-0.9008428,-0.06718539,0.07183243,-0.418851
15.819845677,-0.9001087,-0.07291986,0.07791162,-0.4183831
15.839577198,-0.8993553,-0.07856029,0.0829278,-0.4180181
15.859309197,-0.8987028,-0.08286881,0.0880511,-0.4175414
15.879040718,-0.8978192,-0.08355753,0.09496755,-0.417789
15.898772240,-0.8972948,-0.08214393,0.1013056,-0.417707
15.918503762,-0.8977232,-0.08168194,0.1052797,-0.4158904
15.938235760,-0.8989723,-0.08292298,0.1078549,-0.4122711
15.960433483,-0.9010921,-0.08492837,0.1093565,-0.4068036
15.980165482,-0.9002141,-0.08060578,0.1115218,-0.4090331
15.999897003,-0.8996578,-0.07558817,0.1103631,-0.4115214
16.019628525,-0.9001501,-0.07115883,0.1059091,-0.4124039
16.039360046,-0.9011436,-0.06704367,0.09933031,-0.412561
16.059092045,-0.9019822,-0.06300294,0.09050492,-0.4133949
16.078823090,-0.9031529,-0.05936932,0.07997645,-0.4135475
16.098555088,-0.904431,-0.0546128,0.06956618,-0.413292
16.118286610,-0.9055168,-0.04797645,0.05974129,-0.4132752
16.138018608,-0.9063505,-0.04080271,0.05018499,-0.4134889
16.160216332,-0.9068102,-0.03379144,0.03869184,-0.4143479
16.179948330,-0.9068365,-0.02831553,0.02734715,-0.4156028
16.199679375,-0.906392,-0.02349943,0.01547805,-0.4174801
16.219411373,-0.9058506,-0.01837318,0.005506087,-0.4191592
16.239142895,-0.9051843,-0.01407023,-0.003568143,-0.4207832
16.258874893,-0.9044471,-0.01192825,-0.01245323,-0.4222624
16.278605938,-0.9035838,-0.01178163,-0.02042081,-0.4238022
16.298337936,-0.9028246,-0.0122935,-0.02662857,-0.4250591
16.318069935,-0.9022108,-0.01282019,-0.03098908,-0.4260503
16.340267658,-0.9015832,-0.01283867,-0.03384842,-0.427159
16.359999180,-0.9011508,-0.01292479,-0.0344314,-0.4280217
16.379730702,-0.9008266,-0.01418577,-0.03391212,-0.428705
16.399462223,-0.9006189,-0.01659252,-0.0328259,-0.4291393
16.419194222,-0.9003991,-0.01975015,-0.03179114,-0.4295442
16.438925743,-0.9000636,-0.02237613,-0.03063221,-0.4302027
16.458657265,-0.8997957,-0.02377461,-0.02885877,-0.4308101
